time,extin.inp
2025-11-23T16:26:26.419Z,0
time,aqibrd._rtime,aqibrd.bus,aqibrd.co2,aqibrd.co2raw,aqibrd.err,aqibrd.hum,aqibrd.ser,aqibrd.t,aqibrd.temp,co2.co2,co2.co2f,extin.inp,lux._rtime,lux.alux,lux.aluxfilt,lux.atime,lux.ch0,lux.ch1,lux.d0,lux.d1,lux.d2,lux.d3,lux.displux,lux.led,lux.lederr,lux.luxage,lux.luxoff,lux.slip,lux.stuck,lux.testres.0,lux.time
2025-11-23T16:26:26.718Z,1763915186452,1,0,0,0,0,144436177091390,0,0,0,0,0,1763915186631,469.0944,469.0944,150,22,1018,499,0,3,1,67,2,0,1763915186534,0,0,0,0,1763915186534
time,acc._rtime,acc.amag,acc.ax,acc.ay,acc.az,acc.calct,acc.cnt,acc.d1,acc.d2,acc.dist,acc.isMC,acc.mag,acc.move,acc.or,acc.stt,acc.t,acc.velo,acc.waitt,acc.x,acc.y,acc.z,aqibrd._rtime,aqibrd.bus,aqibrd.co2,aqibrd.co2raw,aqibrd.err,aqibrd.hum,aqibrd.ser,aqibrd.t,aqibrd.temp,bar2._rtime,bar2.bus,bar2.c,bar2.millibar,bar2.press,bar2.r,bar2.t,bar2.temp,blebcn._rtime,blebcn.alert.battery,blebcn.alert.filter_rssi,blebcn.alert.rssi,blebcn.alert.sig_str,blebcn.alert.status,blebcn.alert.time,blebcn.e0,blebcn.e1,blebcn.lc,blebcn.numb,blebcn.s,blebcn.t,blebcn.listcnt,blebcn.listhash,co2.EtOH,co2.IAQ,co2.TVOC,co2._rtime,co2.bus,co2.co2,co2.co2f,co2.co2fo,co2.co2o,co2.dt,co2.l,co2.lrcda,co2.rmox.0,co2.rmox.1,co2.rmox.10,co2.rmox.11,co2.rmox.12,co2.rmox.2,co2.rmox.3,co2.rmox.4,co2.rmox.5,co2.rmox.6,co2.rmox.7,co2.rmox.8,co2.rmox.9,co2.t,co2.tvoc,co2.tvocf,co2.v,dev._rtime,dev.core.c,dev.core.f,dev.cpuload,dev.disk.percent,dev.disk.totalkb,dev.dwr,dev.lowvcnt,dev.memory.percent,dev.memory.totalkb,dev.wr1,dev.wr2,ethsw.ChID,ethsw._rtime,ethsw.dnopmde,ethsw.dnspd,ethsw.t,ethsw.upspd,extin.inp,gas.Anh3,gas.Anh3_max,gas.Aox,gas.Aox_min,gas.Ared,gas.Ared_max,gas.Bnh3,gas.Box,gas.Bred,gas.C,gas.F,gas.Rnh3,gas.Rox,gas.Rred,gas._rtime,gas.c,gas.co,gas.coraw,gas.cy,gas.h3.V0,gas.h3.V3p3,gas.h3.V3v3,gas.h3.V5,gas.h3.Vp251,gas.h3.Vref,gas.h3.nh3H,gas.h3.oxH,gas.h3.redH,gas.nh3,gas.no2,gas.rt,gas.s,gas.sl,gas.st,gas.t,gas.tty,gas.tv,ht.___comp.0,ht.___comp.1,ht.___comp.2,ht.___comp.3,ht.___comp.4,ht.___comp.5,ht.cpuf,ht.ctemp,ht.errs,ht.ftemp,ht.humidity,ht.millibar,ht.press,lux._rtime,lux.alux,lux.aluxfilt,lux.atime,lux.ch0,lux.ch1,lux.d0,lux.d1,lux.d2,lux.d3,lux.displux,lux.led,lux.lederr,lux.luxage,lux.luxoff,lux.slip,lux.stuck,lux.testres.0,lux.time,nth.RH,nth.TC,nth.TF,nth._rtime,nth.e0,nth.e1,nth.e2,nth.err,nth.lc,nth.ser,nth.sl,nth.t,pir._rtime,pir.avg,pir.cnt,pir.le,pir.ll,pir.max,pir.pe,pir.pl,pir.rf,pir.t,pir.zero,pm._rtime,pm.c1,pm.c10,pm.c2p5,pm.c4,pm.clean,pm.cp5,pm.e0,pm.e1,pm.e2,pm.jmp,pm.lc,pm.pm1,pm.pm10,pm.pm2p5,pm.pm4,pm.raw.0,pm.raw.1,pm.raw.2,pm.stat,pm.sz,pm.t,psel._rtime,psel.f,psel.t
2025-11-23T16:26:41.710Z,1763915201242,9,36,-90,951,0,13,931,0,35,1,8,7,0,1763915187476,1763915200311,14,931,38,-97,955,1763915201003,1,955,955,0,18.47,144436177091390,1763915197003,37.7,1763915201294,1,10,1004.2,29.654,1009,1763915201293,93.33,1763915200738,0,0,0,0,0,0,998,0,14,0,0,1763915200737,0,0,0.008,1,0.016,1763915201355,1,955,955,0,0,3113,2,0,3113008.128,264742.896,36199.932,296285.12,4150748.16,32558.738,5998.913,1419.239,418.079,156.854,442.244,1515.887,6443.735,1763915201354,6,6,0,1763915192770,56.9,134.4,11.7,32.2,7226652,104,0,27.8,943792,1,1416,9,1763915201384,1,10,1763915200883,100,0,23365,23150,22619,22344,18888,18803,7,12,19.698,40.8,105.4,5483.713,0.473,622.322,1763915201527,16,0.0644,0.0644,956,0.0057,3.3094,3.3051,5.0178,1.1756,2.0544,1.9413,1.6955,2.3026,0,12,199,584,1,841,1763915200485,37,0.8158,-0.4953,0,0.6766,0.495,-9.0589,0.0488,136.8,18.5,0,65.3,51.6,1004.2,29.654,1763915201534,469.0944,469.0944,150,22,1018,497,0,3,1,67,2,0,1763915201533,0,0,0,0,1763915201533,29.33,28.3,82.95,1763915200808,987,11,0,0,19,243218997,1,1763915200807,1763915201100,33,100,0,0,45,0,0,0,1763915201100,1045,1763915201437,19,20,20,20,604800,16,995,4,9,0,10,2,3,3,3,2,3,3,0,625,1763915201437,1763915201119,0,1763915201119
time,HealthIndex.co2.avg,HealthIndex.co2.i,HealthIndex.co2.raw,HealthIndex.co2.val,HealthIndex.hum.avg,HealthIndex.hum.i,HealthIndex.hum.raw,HealthIndex.hum.val,HealthIndex.no2.avg,HealthIndex.no2.i,HealthIndex.no2.raw,HealthIndex.no2.val,HealthIndex.pm1.avg,HealthIndex.pm1.i,HealthIndex.pm1.raw,HealthIndex.pm1.val,HealthIndex.pm10.avg,HealthIndex.pm10.i,HealthIndex.pm10.raw,HealthIndex.pm10.val,HealthIndex.pm2p5.avg,HealthIndex.pm2p5.i,HealthIndex.pm2p5.raw,HealthIndex.pm2p5.val,HealthIndex.src,HealthIndex.tvoc.avg,HealthIndex.tvoc.i,HealthIndex.tvoc.raw,HealthIndex.tvoc.val,HealthIndex.val,acc._rtime,acc.amag,acc.ax,acc.ay,acc.az,acc.calct,acc.cnt,acc.d1,acc.d2,acc.dist,acc.isMC,acc.mag,acc.move,acc.or,acc.stt,acc.t,acc.velo,acc.waitt,acc.x,acc.y,acc.z,aqibrd._rtime,aqibrd.bus,aqibrd.co2,aqibrd.co2raw,aqibrd.err,aqibrd.hum,aqibrd.ser,aqibrd.t,aqibrd.temp,aud._rtime,aud.cnt,aud.d1,aud.d2,aud.d3,aud.d4,aud.gs,aud.kv,aud.kw1,aud.kw2,aud.kw3,aud.kw4,aud.kw5,aud.kw6,aud.kw7,aud.kw8,aud.kwgatl,aud.kwgato,aud.l,aud.ol,aud.or,aud.orms0,aud.orms1,aud.orms2,aud.orms3,aud.pL,aud.pR,aud.r,aud.rAT,aud.rdfail,aud.rms0,aud.rms1,aud.rms2,aud.rms3,aud.sum,aud.t,bar2._rtime,bar2.bus,bar2.c,bar2.millibar,bar2.press,bar2.r,bar2.t,bar2.temp,blebcn._rtime,blebcn.alert.battery,blebcn.alert.filter_rssi,blebcn.alert.rssi,blebcn.alert.sig_str,blebcn.alert.status,blebcn.alert.time,blebcn.e0,blebcn.e1,blebcn.lc,blebcn.numb,blebcn.s,blebcn.t,blebcn.listcnt,blebcn.listhash,co2.EtOH,co2.IAQ,co2.TVOC,co2._rtime,co2.bus,co2.co2,co2.co2f,co2.co2fo,co2.co2o,co2.dt,co2.l,co2.lrcda,co2.rmox.0,co2.rmox.1,co2.rmox.10,co2.rmox.11,co2.rmox.12,co2.rmox.2,co2.rmox.3,co2.rmox.4,co2.rmox.5,co2.rmox.6,co2.rmox.7,co2.rmox.8,co2.rmox.9,co2.t,co2.tvoc,co2.tvocf,co2.v,co2o._rtime,co2o.blerr,co2o.blsav,co2o.bus,co2o.cnt,co2o.co2bl,co2o.co2err,co2o.co2fo,co2o.co2o,co2o.time,co2o.tvoc,co2o.tvocbl,co2o.tvocerr,co2o.tvocf,dev._rtime,dev.core.c,dev.core.f,dev.cpuload,dev.disk.percent,dev.disk.totalkb,dev.dwr,dev.lowvcnt,dev.memory.percent,dev.memory.totalkb,dev.wr1,dev.wr2,ethsw.ChID,ethsw._rtime,ethsw.dnopmde,ethsw.dnspd,ethsw.t,ethsw.upspd,extin.inp,gas.Anh3,gas.Anh3_max,gas.Aox,gas.Aox_min,gas.Ared,gas.Ared_max,gas.Bnh3,gas.Box,gas.Bred,gas.C,gas.F,gas.Rnh3,gas.Rox,gas.Rred,gas._rtime,gas.c,gas.co,gas.coraw,gas.cy,gas.h3.V0,gas.h3.V3p3,gas.h3.V3v3,gas.h3.V5,gas.h3.Vp251,gas.h3.Vref,gas.h3.nh3H,gas.h3.oxH,gas.h3.redH,gas.nh3,gas.no2,gas.rt,gas.s,gas.sl,gas.st,gas.t,gas.tty,gas.tv,ht.___comp.0,ht.___comp.1,ht.___comp.2,ht.___comp.3,ht.___comp.4,ht.___comp.5,ht.cpuf,ht.ctemp,ht.errs,ht.ftemp,ht.humidity,ht.millibar,ht.press,lux._rtime,lux.alux,lux.aluxfilt,lux.atime,lux.ch0,lux.ch1,lux.d0,lux.d1,lux.d2,lux.d3,lux.displux,lux.led,lux.lederr,lux.luxage,lux.luxoff,lux.slip,lux.stuck,lux.testres.0,lux.time,nth.RH,nth.TC,nth.TF,nth._rtime,nth.e0,nth.e1,nth.e2,nth.err,nth.lc,nth.ser,nth.sl,nth.t,pir._rtime,pir.avg,pir.cnt,pir.le,pir.ll,pir.max,pir.pe,pir.pl,pir.rf,pir.t,pir.zero,pm._rtime,pm.c1,pm.c10,pm.c2p5,pm.c4,pm.clean,pm.cp5,pm.e0,pm.e1,pm.e2,pm.jmp,pm.lc,pm.pm1,pm.pm10,pm.pm2p5,pm.pm4,pm.raw.0,pm.raw.1,pm.raw.2,pm.stat,pm.sz,pm.t,psel._rtime,psel.f,psel.t
2025-11-23T16:26:56.447Z,961,2,2.9,2,51.0001,1,1.05,1,12.0001,1,1.23,1,2,1,1.33,1,2,1,1.04,1,2,1,1.17,1,1,6,1,1.01,1,2,1763915215812,9,36,-89,953,0,28,942,0,134,1,10,27,0,1763915187476,1763915214870,12,942,38,-100,954,1763915216002,1,961,961,0,19.13,144436177091390,1763915211003,37.03,1763915215849,8,946,1,55,0,0,30,0,0,0,0,0,0,0,0,148,0,49.6,44,3,7,44,44,44,208,16,50.5,0,0,33.7,82.9,82.9,82.9,49.6,1763915215794,1763915216386,1,25,1004.2,29.653,1005,1763915216386,93.28,1763915215738,0,0,0,0,0,0,951,0,29,0,0,1763915215737,0,0,0.008,1,0.016,1763915213822,1,961,961,0,0,3111,6,0,3113008.128,276518.656,37409.992,319092.608,4150748.16,33812.26,6257.029,1466.738,435.441,158.148,455.107,1548.124,6690.926,1763915213822,6,6,0,1763915215897,0,0,1,4,37289,0,401.4255,408,1763915215897,10,37464,0,2.0253,1763915207818,56.9,134.4,7.9,32.2,7226652,641,0,26.5,943792,2,2056,9,1763915215254,1,10,1763915214751,100,0,23368,23150,22620,22344,18890,18803,7,12,19.698,40.8,105.4,5489.844,0.475,622.554,1763915215490,30,0.0643,0.0643,995,0.0057,3.3093,3.2973,5.0175,1.1758,2.0544,1.9413,1.6956,2.3026,0,12.1,162,570,1,835,1763915214491,37,0.8161,-0.4953,0,0.6766,0.495,-9.0589,0.0488,136.1,18.7,0,65.6,51.2,1004.2,29.653,1763915216032,469.0944,469.0944,150,22,1018,499,0,2,0,67,2,0,1763915216032,0,0,0,0,1763915216032,29.3,28.31,82.95,1763915215810,987,14,0,0,34,243218997,1,1763915215810,1763915216099,12,100,0,0,18,0,0,0,1763915216100,1045,1763915216429,13,13,13,13,604800,11,994,1,4,0,25,2,2,2,2,2,2,2,0,584,1763915216429,1763915216123,0,1763915216123
2025-11-23T16:27:11.454Z,960.9986,2,2.9,2,50.9993,1,1.05,1,12.0006,1,1.23,1,1.9967,1,1.33,1,1.9981,1,1.04,1,1.9975,1,1.17,1,1,6,1,1.01,1,2,1763915231382,9,34,-87,951,0,44,948,0,-96,1,4,38,0,1763915187476,1763915230434,-15,948,38,-87,954,1763915231006,1,961,961,0,19.9,144436177091390,1763915230003,36.29,1763915230845,23,943,1,54,0,0,30,0,0,0,0,0,0,0,0,130,0,49.4,43,3,7,43,43,43,201,17,50.5,0,0,33.7,82.7,82.7,82.7,49.4,1763915230791,1763915230479,1,39,1004.1,29.65,1006,1763915230478,93.29,1763915230737,0,0,0,0,0,0,967,0,44,0,0,1763915230736,0,0,0.008,1,0.016,1763915229405,1,961,961,0,0,3121,11,0,3113008.128,282808,36850.144,319092.608,6226228.224,34866.536,6373.342,1492.94,436.959,161.837,458.555,1568,6803.707,1763915229405,6,6,0,1763915230889,0,0,1,19,37315,0,408.1796,412,1763915230889,9,37463,0,4.7601,1763915222847,57.9,136.2,15.4,32.2,7226652,688,0,33.8,943792,2,2744,9,1763915230742,1,10,1763915230241,100,0,23369,23150,22621,22344,18889,18803,7,12,19.698,40.8,105.4,5491.89,0.477,622.438,1763915230483,45,0.0643,0.0644,1053,0.0057,3.3093,3.2971,5.0169,1.1758,2.0544,1.9413,1.6955,2.3026,0,12.1,155,555,1,789,1763915229537,37,0.8159,-0.4953,0,0.6766,0.495,-9.0589,0.0488,135.6,18.9,0,66,50.4,1004.1,29.65,1763915231032,469.0944,469.0944,150,22,1018,499,0,1,0,67,2,0,1763915231031,0,0,0,0,1763915231031,29.29,28.3,82.94,1763915230809,988,12,0,0,49,243218997,1,1763915230808,1763915231099,20,100,0,0,34,0,0,0,1763915231100,1045,1763915231429,9,9,9,9,604800,8,993,1,5,0,40,1,1,1,1,1,1,1,0,528,1763915231429,1763915231126,0,1763915231127
2025-11-23T16:27:26.464Z,960.9986,2,2.9,2,50.9962,1,1.05,1,12.0013,1,1.23,1,1.9925,1,1.33,1,1.9939,1,1.04,1,1.9934,1,1.17,1,1,6,1,1.01,1,2,1763915245969,9,35,-87,950,0,59,946,0,-42,1,9,4,0,1763915187476,1763915245023,-4,946,30,-90,958,1763915246003,1,961,961,0,20.26,144436177091390,1763915244003,35.87,1763915245854,38,950,0,62,0,0,30,0,0,0,0,0,0,0,0,121,0,49.4,43,3,7,43,43,43,209,15,50.5,0,0,33.7,82.7,82.7,82.7,49.4,1763915245793,1763915245572,1,54,1004.2,29.655,1007,1763915245570,93.24,1763915245738,0,0,0,0,0,0,964,1,59,0,0,1763915245738,0,0,0.008,1,0.016,1763915244969,1,961,961,0,0,3113,16,0,4150748.16,282808,39320.952,336352.32,6226228.224,35469.604,6454.424,1501.856,443.76,164.379,465.229,1607.267,6912.073,1763915244969,6,6,0,1763915245887,0,0,1,34,37308,0,409.2714,413,1763915245886,5,37462,0,4.4766,1763915237877,57.4,135.3,8.1,32.2,7226652,32,0,34,943792,2,2776,9,1763915246201,1,10,1763915245694,100,0,23369,23150,22622,22344,18890,18803,7,12,19.698,40.8,105.4,5491.89,0.479,622.554,1763915245487,60,0.0643,0.0643,1027,0.0057,3.3099,3.3046,5.0178,1.176,2.0544,1.9417,1.6959,2.3026,0,12.2,160,540,1,812,1763915244514,37,0.8156,-0.4953,0,0.6766,0.495,-9.0589,0.0488,135.6,19.1,0,66.3,50,1004.2,29.655,1763915246032,469.0944,469.0944,150,22,1018,499,0,1,0,67,2,0,1763915246031,0,0,0,0,1763915246031,29.36,28.29,82.92,1763915245809,987,12,0,0,64,243218997,1,1763915245808,1763915246100,13,100,0,0,20,0,0,0,1763915246100,1045,1763915246429,8,8,8,8,604800,7,994,1,3,0,55,1,1,1,1,1,1,1,0,523,1763915246428,1763915246130,0,1763915246130
2025-11-23T16:27:41.472Z,960.992,2,2.9,2,50.9909,1,1.05,1,12.002,1,1.23,1,1.9884,1,1.33,1,1.9898,1,1.04,1,1.9892,1,1.17,1,1,6,1,1.01,1,2,1763915260585,10,35,-88,951,0,74,943,0,14,1,7,8,0,1763915187476,1763915259642,6,943,35,-80,951,1763915261002,1,959,959,0,20.59,144436177091390,1763915259004,35.52,1763915260841,53,954,0,51,0,0,30,0,0,0,0,0,0,0,0,127,0,49.4,43,3,7,43,43,43,211,18,50.5,0,0,33.7,82.7,82.7,82.7,49.4,1763915260790,1763915260670,1,69,1004,29.649,1007,1763915260668,93.21,1763915260738,0,0,0,0,0,0,961,0,74,0,0,1763915260737,0,0,0.008,1,0.016,1763915260566,1,959,959,0,0,3113,21,0,3113008.128,296285.12,39573.56,336352.32,12452668.416,35469.604,6589.136,1523.351,445.56,164.652,467.779,1600.646,7040.697,1763915260565,6,6,0,1763915260886,0,0,1,49,37300,0,406.9263,408,1763915260885,0,37461,0,5.1706,1763915252915,56.9,134.4,8.9,32.2,7226652,8,0,34.5,943792,2,2784,9,1763915260144,1,10,1763915259643,100,0,23370,23150,22622,22344,18892,18803,7,12,19.698,40.6,105.1,5493.938,0.479,622.786,1763915260486,75,0.0643,0.0643,999,0.0057,3.3098,3.305,5.0178,1.1761,2.0544,1.9416,1.6958,2.3026,0,12.2,158,525,1,804,1763915259522,37,0.8126,-0.4953,0,0.6766,0.495,-9.0589,0.0488,135.4,19.2,0,66.6,49.6,1004,29.649,1763915261032,469.0944,469.0944,150,22,1018,496,0,1,1,67,2,0,1763915261031,0,0,0,0,1763915261031,29.36,28.28,82.9,1763915260809,987,12,0,0,79,243218997,1,1763915260808,1763915261100,17,100,0,0,22,0,0,0,1763915261100,1044,1763915261430,9,9,9,9,604800,7,993,2,3,0,70,1,1,1,1,1,1,1,0,505,1763915261429,1763915261133,0,1763915261134
2025-11-23T16:27:56.480Z,960.9801,2,2.9,2,50.9844,1,1.05,1,12.0026,1,1.23,1,1.9843,1,1.33,1,1.9857,1,1.04,1,1.9851,1,1.17,1,1,6,1,1.01,1,2,1763915276110,8,35,-87,950,0,90,949,0,34,1,6,11,0,1763915187476,1763915275161,1,949,32,-93,952,1763915276003,1,958,958,0,20.98,144436177091390,1763915273003,35.25,1763915275845,68,946,0,52,0,0,30,0,0,0,0,0,0,0,0,158,0,49.6,44,3,7,44,44,44,210,14,50.5,0,0,33.7,82.9,82.9,82.9,49.6,1763915275793,1763915275773,1,84,1004,29.649,1007,1763915275771,93.2,1763915275739,0,0,0,0,0,0,963,0,89,0,0,1763915275737,0,0,0.008,1,0.016,1763915276139,1,958,958,0,0,3120,26,0,4150748.16,296285.12,40219.428,355584.576,6226228.224,36414.116,6664.245,1546.136,450.74,165.818,475.776,1631.233,6998.701,1763915276139,6,6,0,1763915275880,0,0,1,64,37302,0,404.7786,400,1763915275880,3,37467,0,4.5887,1763915267932,56.9,134.4,9.2,32.2,7226652,80,0,34.7,943792,2,2864,9,1763915275551,1,10,1763915275050,100,0,23371,23150,22623,22344,18894,18803,7,12,19.698,40.5,105,5495.986,0.481,623.018,1763915275527,90,0.0643,0.0643,1001,0.0057,3.3102,3.3047,5.0178,1.1762,2.0544,1.9419,1.6961,2.3026,0,12.2,199,510,1,798,1763915274528,37,0.8106,-0.4953,0,0.6766,0.495,-9.0589,0.0488,135.1,19.2,0,66.6,49.5,1004,29.649,1763915276033,469.0944,469.0944,150,22,1018,496,0,3,1,67,2,0,1763915276033,0,0,0,0,1763915276033,29.39,28.28,82.91,1763915275810,986,13,0,0,94,243218997,1,1763915275809,1763915276100,17,100,0,0,31,0,0,0,1763915276100,1044,1763915276436,7,8,8,8,604800,7,990,3,8,0,85,1,1,1,1,1,1,1,0,490,1763915276435,1763915276137,0,1763915276137
2025-11-23T16:28:11.490Z,960.9641,2,2.9,2,50.9776,1,1.05,1,12.0035,1,1.23,1,1.9802,1,1.33,1,1.9816,1,1.04,1,1.981,1,1.17,1,1,6,1,1.01,1,2,1763915290724,9,35,-89,952,0,105,949,1,-57,1,12,15,0,1763915187476,1763915289775,-3,949,24,-83,949,1763915291003,1,956,956,0,21.22,144436177091390,1763915287004,35.07,1763915290845,83,944,0,55,0,0,30,0,0,0,0,0,0,0,0,134,0,48.8,40,3,7,40,40,40,199,16,50.5,0,0,33.7,82,82,82,48.8,1763915290790,1763915290873,1,99,1004.2,29.653,1006,1763915290871,93.23,1763915290738,0,0,0,0,0,0,964,0,104,0,0,1763915290737,0,0,0.008,1,0.016,1763915288579,1,956,956,0,0,3114,30,0,4150748.16,289389.856,39701.076,336352.32,12452668.416,36306.708,6596.573,1534.057,451.411,165.921,474.147,1621.733,7117.535,1763915288579,6,6,0,1763915290881,0,0,1,79,37309,0,405.2998,405,1763915290881,3,37468,0,3.7537,1763915282955,57.4,135.3,9.5,32.2,7226652,32,0,34.9,943792,2,2896,9,1763915291001,1,10,1763915290499,100,0,23373,23150,22623,22344,18892,18803,7,12,19.698,40.8,105.4,5500.088,0.481,622.786,1763915290529,105,0.0643,0.0643,1014,0.0057,3.3093,3.3045,5.018,1.1763,2.0544,1.9413,1.6955,2.3026,0,12.2,201,495,1,803,1763915289523,37,0.8157,-0.4953,0,0.6766,0.495,-9.0589,0.0488,134.9,19.3,0,66.7,49.3,1004.2,29.653,1763915291034,469.0944,469.0944,150,22,1018,497,0,2,0,67,2,0,1763915291033,0,0,0,0,1763915291033,29.34,28.27,82.89,1763915290810,987,13,0,0,109,243218997,1,1763915290809,1763915291100,11,100,0,0,19,0,0,0,1763915291100,1045,1763915291435,8,8,8,8,604800,7,991,3,7,0,100,1,1,1,1,1,1,1,0,495,1763915291434,1763915291140,0,1763915291140
2025-11-23T16:28:26.499Z,960.9448,2,2.9,2,50.9697,1,1.05,1,12.0046,1,1.23,1,1.9761,1,1.33,1,1.9775,1,1.04,1,1.9769,1,1.16,1,1,6,1,1.01,1,2,1763915306314,10,37,-88,949,0,121,1014,1,40,1,11,32,0,1763915187476,1763915305299,3,1013,45,-88,941,1763915306003,1,956,956,0,21.36,144436177091390,1763915301001,34.88,1763915305848,98,950,1,55,0,0,30,0,0,0,0,0,0,0,0,149,0,49.4,43,3,7,43,43,43,189,14,50.5,0,0,33.7,82.7,82.7,82.7,49.4,1763915305793,1763915305951,1,114,1004.2,29.655,1006,1763915305950,93.19,1763915305739,0,0,0,0,0,0,964,0,119,0,0,1763915305737,0,0,0.008,1,0.016,1763915304165,1,956,956,0,0,3120,35,0,4150748.16,303516.768,40886.612,336352.32,999999995.904,36960.776,6799.757,1548.124,456.683,167.083,475.169,1631.506,7249.282,1763915304164,6,6,0,1763915305879,0,0,1,94,37307,0,407.882,413,1763915305879,9,37466,0,4.2667,1763915297977,56.9,134.4,8.4,32.2,7226652,32,0,35.1,943792,2,2928,9,1763915306440,1,10,1763915305938,100,0,23374,23150,22625,22344,18894,18803,7,12,19.698,40.8,105.4,5502.141,0.485,623.018,1763915305514,120,0.0643,0.0643,1003,0.0057,3.3093,3.2999,5.0183,1.1763,2.0544,1.9413,1.6954,2.3026,0,12.3,186,480,1,797,1763915304529,37,0.8155,-0.4953,0,0.6766,0.495,-9.0589,0.0488,134.9,19.4,0,66.8,49,1004.2,29.655,1763915306034,469.0944,469.0944,150,22,1018,496,0,3,1,67,2,0,1763915306033,0,0,0,0,1763915306033,29.35,28.26,82.87,1763915305810,987,13,0,0,124,243218997,1,1763915305809,1763915306100,13,100,0,0,32,0,0,0,1763915306100,1046,1763915306433,7,7,7,7,604800,6,989,2,7,0,115,1,1,1,1,1,1,1,0,483,1763915306433,1763915306145,0,1763915306144
2025-11-23T16:28:41.520Z,960.9257,2,2.9,2,50.9611,1,1.05,1,12.0058,1,1.23,1,1.9721,1,1.33,1,1.9734,1,1.04,1,1.9729,1,1.16,1,1,6,1,1.01,1,2,1763915320908,9,36,-88,951,0,136,1005,1,17,1,14,25,0,1763915187476,1763915319903,4,1005,38,-79,961,1763915321010,1,956,956,0,21.56,144436177091390,1763915320002,34.7,1763915320843,113,942,1,53,0,0,30,0,0,0,0,0,0,0,0,249,0,55.3,85,5,8,85,85,85,477,35,55,0,0,34.8,88.6,88.6,88.6,55.3,1763915320790,1763915321043,1,129,1004.1,29.652,1005,1763915321040,93.19,1763915320739,0,0,0,0,0,0,965,1,134,0,0,1763915320738,0,0,0.008,1,0.016,1763915319764,1,956,956,0,0,3122,40,0,3113008.128,296285.12,40088.584,355584.576,12452668.416,37296.672,6748.805,1550.117,454.785,167.707,480.211,1636.98,7165.298,1763915319763,6,6,0,1763915320878,0,0,1,109,37310,0,406.6887,413,1763915320878,4,37466,0,3.8858,1763915313011,56.9,134.4,8.6,32.2,7226652,0,0,35.3,943792,2,2928,9,1763915320386,1,10,1763915319884,100,0,23374,23150,22626,22344,18895,18803,7,12,19.698,40.8,105.4,5502.141,0.486,623.134,1763915320489,135,0.0643,0.0643,1000,0.0057,3.3093,3.3051,5.0185,1.1763,2.0544,1.9413,1.6956,2.3026,0,12.3,161,465,1,799,1763915319527,37,0.8154,-0.4953,0,0.6766,0.495,-9.0589,0.0488,134.8,19.4,0,66.9,48.9,1004.1,29.652,1763915321038,469.0944,469.0944,150,22,1018,499,0,6,0,67,2,0,1763915321037,0,0,0,0,1763915321037,29.35,28.26,82.86,1763915320809,987,12,0,0,139,243218997,1,1763915320808,1763915321100,14,100,0,0,21,0,0,0,1763915321100,1046,1763915321433,7,7,7,7,604800,6,995,2,6,0,130,1,1,1,1,1,1,1,0,493,1763915321432,1763915321148,0,1763915321148
2025-11-23T16:28:56.537Z,960.8988,2,2.9,2,50.9524,1,1.05,1,12.0073,1,1.23,1,1.968,1,1.33,1,1.9694,1,1.04,1,1.9688,1,1.16,1,1,6,1,1.01,1,2,1763915336437,9,34,-90,950,0,152,968,0,-76,1,9,5,0,1763915187476,1763915335469,-12,968,29,-94,944,1763915336010,1,953,953,0,21.68,144436177091390,1763915335002,34.58,1763915335846,128,949,0,54,1,0,30,0,0,0,0,0,0,0,0,131,0,49.4,43,3,7,43,43,43,229,15,50.5,0,0,33.7,82.7,82.7,82.7,49.4,1763915335792,1763915336132,1,144,1004.2,29.653,1005,1763915336130,93.13,1763915335738,0,0,0,0,0,0,955,0,149,0,0,1763915335737,0,0,0.008,1,0.016,1763915335333,1,953,953,0,0,3114,45,0,3113008.128,303516.768,41022.7,366049.184,12452668.416,37072.072,6823.525,1577.721,455.751,166.783,479.327,1663.716,7240.351,1763915335333,6,6,0,1763915335880,0,0,1,124,37322,0,408.9255,414,1763915335880,5,37472,0,5.3278,1763915328040,57.4,135.3,7.6,32.2,7226652,8,0,35.4,943792,2,2936,9,1763915335837,1,10,1763915335336,100,0,23376,23150,22628,22344,18895,18803,7,12,19.698,40.8,105.4,5506.252,0.49,623.134,1763915336534,151,0.0643,0.0643,962,0.0057,3.3093,3.305,5.0191,1.1764,2.0544,1.9413,1.6955,2.3026,0,12.4,205,449,1,837,1763915335489,37,0.8153,-0.4953,0,0.6766,0.495,-9.0589,0.0488,134.7,19.4,0,67,48.8,1004.2,29.653,1763915336536,469.0944,469.0944,150,22,1018,497,0,4,0,67,2,0,1763915336535,0,0,0,0,1763915336535,29.39,28.24,82.84,1763915335808,987,12,0,0,154,243218997,1,1763915335808,1763915336100,15,100,0,0,16,0,0,0,1763915336100,1044,1763915336439,8,8,8,8,604800,7,994,4,10,0,145,1,1,1,1,1,1,1,0,475,1763915336438,1763915336151,0,1763915336151
